requirement_clarity,team_experience,timeline_pressure,budget_adequacy,project_complexity,client_involvement,technology_familiarity,risk_management,communication_quality,testing_coverage,team_size,past_project_success_rate,outcome
-0.7008849390416527,-1.3853873444985378,-0.7314750060675653,0.011994722155278859,1.3799894949296427,1.4140913470156036,-1.4263319490746384,-1.3869594814711066,0.05032607897910953,0.7358882738836184,-0.9327380411778106,-1.1594785012251414,0
0.69530019849152,0.014700926849150664,1.3724799490644535,-0.6935771693317168,0.6741125154259892,1.4140913470156036,-0.01132009483392571,-1.3869594814711066,0.05032607897910953,1.424277678826199,-0.23458082472735348,-0.19741533797769356,0
-0.7008849390416527,-1.3853873444985378,-1.432793324444905,0.011994722155278859,-0.7376414435813179,-0.015005517072929532,1.403691759406787,0.03337792914958639,1.4482727172877063,1.424277678826199,-0.9327380411778106,-0.13937867209332816,1
0.69530019849152,1.4147891981968392,-1.432793324444905,-1.3991490608187125,-0.7376414435813179,0.699542914971337,1.403691759406787,-0.6767907761607601,1.4482727172877063,0.04749886894103802,1.5108122163987892,-1.6804356563865526,1
1.3933927672581063,1.4147891981968392,-0.030156687690225708,0.7175666136422745,-0.03176446407766436,1.4140913470156036,0.6961858322864306,1.4537153397702793,-0.6486472401751889,1.424277678826199,0.4635763917231036,-1.3238068973472101,1
-1.398977507808239,-0.6853432088246936,0.6711616306871139,0.7175666136422745,-0.7376414435813179,0.699542914971337,-0.01132009483392571,-0.6767907761607601,-1.3476205593294874,0.7358882738836184,-1.6308952576282676,-1.083970835877951,0
0.69530019849152,0.7147450625229949,-0.030156687690225708,-1.3991490608187125,-1.4435184230849716,-1.4441023811614628,1.403691759406787,1.4537153397702793,0.749299398133408,-0.6408905360015424,1.1617336081735608,-1.3360237927702046,1
-0.7008849390416527,-1.3853873444985378,0.6711616306871139,-0.6935771693317168,1.3799894949296427,0.699542914971337,-0.718826021954282,1.4537153397702793,0.05032607897910953,-1.329279940944123,1.1617336081735608,-0.5306735854881173,0
1.3933927672581063,-1.3853873444985378,-0.7314750060675653,0.7175666136422745,0.6741125154259892,-0.7295539491171962,0.6961858322864306,1.4537153397702793,-1.3476205593294874,0.04749886894103802,-0.23458082472735348,1.6708437229171105,1
0.69530019849152,0.014700926849150664,-0.7314750060675653,1.4231385051292702,1.3799894949296427,-0.7295539491171962,-1.4263319490746384,-0.6767907761607601,-1.3476205593294874,-0.6408905360015424,1.1617336081735608,0.06182934082990874,0
-1.398977507808239,1.4147891981968392,1.3724799490644535,0.7175666136422745,-0.03176446407766436,1.4140913470156036,0.6961858322864306,0.7435466344599329,-0.6486472401751889,-1.329279940944123,1.5108122163987892,0.4799236479554958,1
-1.398977507808239,-1.3853873444985378,0.6711616306871139,1.4231385051292702,0.6741125154259892,0.699542914971337,-0.718826021954282,-0.6767907761607601,0.749299398133408,-1.329279940944123,0.11449778349787507,-0.47816900565716375,0
-0.002792370275066348,1.4147891981968392,1.3724799490644535,-1.3991490608187125,0.6741125154259892,1.4140913470156036,-0.01132009483392571,1.4537153397702793,0.05032607897910953,-1.329279940944123,-0.23458082472735348,-0.5944063173194729,1
-0.002792370275066348,-1.3853873444985378,-1.432793324444905,-1.3991490608187125,-1.4435184230849716,-0.015005517072929532,-1.4263319490746384,0.03337792914958639,0.749299398133408,-0.6408905360015424,-0.9327380411778106,-1.6555671326625272,0
-0.7008849390416527,-0.6853432088246936,0.6711616306871139,0.7175666136422745,-0.03176446407766436,-0.7295539491171962,-1.4263319490746384,-1.3869594814711066,-0.6486472401751889,0.04749886894103802,0.8126549999483321,0.030423258130304845,0
0.69530019849152,0.7147450625229949,-0.030156687690225708,0.011994722155278859,-0.7376414435813179,1.4140913470156036,-0.01132009483392571,1.4537153397702793,1.4482727172877063,0.04749886894103802,-0.583659432952582,-0.028668050401910092,1
0.69530019849152,-1.3853873444985378,-1.432793324444905,1.4231385051292702,-1.4435184230849716,-0.015005517072929532,0.6961858322864306,0.03337792914958639,-1.3476205593294874,-1.329279940944123,1.5108122163987892,-1.179703565548274,1
-0.002792370275066348,1.4147891981968392,-1.432793324444905,-0.6935771693317168,-1.4435184230849716,1.4140913470156036,1.403691759406787,0.7435466344599329,0.05032607897910953,-0.6408905360015424,-0.9327380411778106,0.963150454303044,1
0.69530019849152,-0.6853432088246936,-0.030156687690225708,0.7175666136422745,1.3799894949296427,0.699542914971337,0.6961858322864306,1.4537153397702793,1.4482727172877063,-1.329279940944123,0.11449778349787507,0.003361430982838511,1
0.69530019849152,-1.3853873444985378,-1.432793324444905,-0.6935771693317168,1.3799894949296427,0.699542914971337,-0.718826021954282,0.03337792914958639,-0.6486472401751889,1.424277678826199,0.8126549999483321,-0.5396199863255319,0
-1.398977507808239,0.014700926849150664,0.6711616306871139,0.7175666136422745,1.3799894949296427,0.699542914971337,1.403691759406787,1.4537153397702793,0.749299398133408,0.04749886894103802,1.1617336081735608,-1.218292385579499,0
-0.002792370275066348,0.7147450625229949,1.3724799490644535,0.011994722155278859,-1.4435184230849716,0.699542914971337,0.6961858322864306,-0.6767907761607601,-1.3476205593294874,0.7358882738836184,0.11449778349787507,0.213538334757367,1
1.3933927672581063,-1.3853873444985378,-1.432793324444905,0.011994722155278859,-0.7376414435813179,-1.4441023811614628,-0.01132009483392571,0.03337792914958639,0.05032607897910953,-1.329279940944123,-0.23458082472735348,0.9224941654357519,1
-0.002792370275066348,-0.6853432088246936,0.6711616306871139,0.011994722155278859,0.6741125154259892,-0.015005517072929532,-0.718826021954282,-0.6767907761607601,1.4482727172877063,1.424277678826199,-1.2818166494030392,-0.7409926155040589,0
1.3933927672581063,0.014700926849150664,-0.7314750060675653,0.011994722155278859,1.3799894949296427,-0.015005517072929532,-0.718826021954282,-0.6767907761607601,1.4482727172877063,0.04749886894103802,-1.2818166494030392,-0.9643076900481599,1
-1.398977507808239,-0.6853432088246936,0.6711616306871139,-1.3991490608187125,-0.7376414435813179,0.699542914971337,-0.718826021954282,0.03337792914958639,-1.3476205593294874,-0.6408905360015424,1.1617336081735608,0.10674471542730628,0
-0.7008849390416527,-0.6853432088246936,1.3724799490644535,-1.3991490608187125,-0.03176446407766436,-1.4441023811614628,1.403691759406787,-1.3869594814711066,0.749299398133408,0.04749886894103802,-1.2818166494030392,-1.1884920979870992,0
0.69530019849152,0.014700926849150664,0.6711616306871139,1.4231385051292702,1.3799894949296427,0.699542914971337,-1.4263319490746384,0.03337792914958639,-0.6486472401751889,-0.6408905360015424,-1.2818166494030392,0.617920605715013,0
-1.398977507808239,-0.6853432088246936,-0.030156687690225708,-0.6935771693317168,0.6741125154259892,-1.4441023811614628,1.403691759406787,-1.3869594814711066,0.749299398133408,-0.6408905360015424,-0.9327380411778106,0.4014431042463789,0
0.69530019849152,0.014700926849150664,1.3724799490644535,0.7175666136422745,-0.03176446407766436,0.699542914971337,0.6961858322864306,1.4537153397702793,0.749299398133408,-1.329279940944123,-0.9327380411778106,-1.4296718545997256,1
-0.7008849390416527,-1.3853873444985378,-0.7314750060675653,0.7175666136422745,-0.03176446407766436,-0.7295539491171962,-1.4263319490746384,1.4537153397702793,0.749299398133408,-1.329279940944123,-0.583659432952582,-1.6083156795194438,0
-0.7008849390416527,0.014700926849150664,-0.030156687690225708,-1.3991490608187125,0.6741125154259892,-0.7295539491171962,0.6961858322864306,0.03337792914958639,-1.3476205593294874,0.04749886894103802,0.4635763917231036,0.45424666779353434,0
-1.398977507808239,0.014700926849150664,0.6711616306871139,0.7175666136422745,1.3799894949296427,1.4140913470156036,-1.4263319490746384,1.4537153397702793,-1.3476205593294874,1.424277678826199,1.1617336081735608,-0.6975541286472103,0
-0.7008849390416527,0.7147450625229949,1.3724799490644535,-1.3991490608187125,-1.4435184230849716,0.699542914971337,1.403691759406787,0.7435466344599329,-0.6486472401751889,0.04749886894103802,-1.2818166494030392,-1.4319200086940698,1
1.3933927672581063,0.014700926849150664,-0.7314750060675653,1.4231385051292702,0.6741125154259892,-0.015005517072929532,-0.718826021954282,-0.6767907761607601,0.749299398133408,0.7358882738836184,-0.583659432952582,0.9458544618254019,1
-0.7008849390416527,0.014700926849150664,-0.030156687690225708,-0.6935771693317168,0.6741125154259892,1.4140913470156036,-0.01132009483392571,-0.6767907761607601,-1.3476205593294874,-0.6408905360015424,1.1617336081735608,-0.6277728804782738,0
0.69530019849152,-1.3853873444985378,-0.7314750060675653,1.4231385051292702,0.6741125154259892,-0.7295539491171962,-0.718826021954282,-1.3869594814711066,-0.6486472401751889,-0.6408905360015424,-1.2818166494030392,-0.11349794694552565,0
0.69530019849152,0.7147450625229949,0.6711616306871139,0.011994722155278859,-0.03176446407766436,0.699542914971337,1.403691759406787,1.4537153397702793,-0.6486472401751889,-1.329279940944123,1.5108122163987892,-0.9006446959083486,1
0.69530019849152,1.4147891981968392,-0.7314750060675653,0.011994722155278859,-0.7376414435813179,1.4140913470156036,-1.4263319490746384,-1.3869594814711066,0.749299398133408,1.424277678826199,-1.6308952576282676,0.47907940882819616,1
0.69530019849152,-1.3853873444985378,-1.432793324444905,0.011994722155278859,-1.4435184230849716,0.699542914971337,-0.718826021954282,-0.6767907761607601,0.05032607897910953,-1.329279940944123,1.5108122163987892,-0.6721341168647643,1
1.3933927672581063,-1.3853873444985378,-0.030156687690225708,1.4231385051292702,1.3799894949296427,-0.7295539491171962,1.403691759406787,-0.6767907761607601,0.749299398133408,0.7358882738836184,0.8126549999483321,1.682849864748238,1
-0.002792370275066348,1.4147891981968392,-0.7314750060675653,0.7175666136422745,1.3799894949296427,1.4140913470156036,0.6961858322864306,1.4537153397702793,0.05032607897910953,0.04749886894103802,1.1617336081735608,0.7462959867498573,1
-1.398977507808239,0.014700926849150664,0.6711616306871139,-0.6935771693317168,-0.7376414435813179,-0.7295539491171962,-0.01132009483392571,0.7435466344599329,-0.6486472401751889,0.04749886894103802,0.4635763917231036,-1.2542836614212916,0
0.69530019849152,-0.6853432088246936,0.6711616306871139,0.011994722155278859,0.6741125154259892,-1.4441023811614628,-0.718826021954282,0.7435466344599329,-1.3476205593294874,1.424277678826199,0.8126549999483321,-0.2650883011275177,0
-0.7008849390416527,0.7147450625229949,-0.7314750060675653,0.011994722155278859,-1.4435184230849716,-0.7295539491171962,-1.4263319490746384,1.4537153397702793,1.4482727172877063,-1.329279940944123,-0.583659432952582,-0.37558426575560344,1
0.69530019849152,-0.6853432088246936,0.6711616306871139,0.011994722155278859,1.3799894949296427,0.699542914971337,0.6961858322864306,1.4537153397702793,-0.6486472401751889,-1.329279940944123,-0.583659432952582,0.15024582926369856,0
-0.7008849390416527,1.4147891981968392,1.3724799490644535,-0.6935771693317168,1.3799894949296427,-0.015005517072929532,1.403691759406787,-1.3869594814711066,-1.3476205593294874,0.7358882738836184,-1.2818166494030392,1.237349330126374,0
-0.7008849390416527,-1.3853873444985378,1.3724799490644535,0.011994722155278859,0.6741125154259892,-0.7295539491171962,-0.01132009483392571,1.4537153397702793,-0.6486472401751889,0.04749886894103802,0.8126549999483321,0.3239899517732625,0
0.69530019849152,-1.3853873444985378,1.3724799490644535,-0.6935771693317168,-0.7376414435813179,-0.015005517072929532,-1.4263319490746384,0.7435466344599329,0.749299398133408,-1.329279940944123,-1.2818166494030392,-1.5198577615546105,0
1.3933927672581063,0.7147450625229949,-1.432793324444905,0.011994722155278859,-1.4435184230849716,-1.4441023811614628,1.403691759406787,1.4537153397702793,0.05032607897910953,1.424277678826199,1.1617336081735608,0.578357076142216,1
-0.7008849390416527,-1.3853873444985378,-0.7314750060675653,1.4231385051292702,-0.7376414435813179,1.4140913470156036,1.403691759406787,-1.3869594814711066,-0.6486472401751889,0.04749886894103802,-0.583659432952582,-1.7081461598039895,1
-0.7008849390416527,-1.3853873444985378,-1.432793324444905,1.4231385051292702,-0.7376414435813179,1.4140913470156036,-0.718826021954282,-1.3869594814711066,-1.3476205593294874,0.7358882738836184,-1.6308952576282676,1.0183969892891498,0
0.69530019849152,0.7147450625229949,0.6711616306871139,-0.6935771693317168,-1.4435184230849716,-0.015005517072929532,-0.718826021954282,-1.3869594814711066,0.749299398133408,1.424277678826199,-0.583659432952582,0.6180007589436507,1
-0.7008849390416527,0.7147450625229949,-1.432793324444905,1.4231385051292702,-1.4435184230849716,1.4140913470156036,-1.4263319490746384,-1.3869594814711066,1.4482727172877063,-0.6408905360015424,-0.9327380411778106,-0.6463515943500592,1
-0.7008849390416527,1.4147891981968392,0.6711616306871139,-0.6935771693317168,1.3799894949296427,-0.7295539491171962,1.403691759406787,0.03337792914958639,0.749299398133408,0.7358882738836184,0.11449778349787507,-0.7040974824513347,0
0.69530019849152,-1.3853873444985378,0.6711616306871139,1.4231385051292702,1.3799894949296427,-0.015005517072929532,-0.718826021954282,1.4537153397702793,0.05032607897910953,1.424277678826199,0.4635763917231036,1.0830985994710403,0
0.69530019849152,-1.3853873444985378,-0.030156687690225708,1.4231385051292702,-1.4435184230849716,0.699542914971337,-0.01132009483392571,-0.6767907761607601,0.749299398133408,-1.329279940944123,0.8126549999483321,1.0303258453927293,1
-1.398977507808239,1.4147891981968392,1.3724799490644535,-0.6935771693317168,-0.03176446407766436,-0.7295539491171962,-0.01132009483392571,1.4537153397702793,1.4482727172877063,-0.6408905360015424,-1.2818166494030392,-0.49259897911146705,0
1.3933927672581063,0.014700926849150664,0.6711616306871139,0.7175666136422745,1.3799894949296427,-0.7295539491171962,1.403691759406787,0.03337792914958639,-1.3476205593294874,0.7358882738836184,0.11449778349787507,-0.6811108395634029,1
1.3933927672581063,0.014700926849150664,-0.030156687690225708,1.4231385051292702,-0.03176446407766436,-0.7295539491171962,-0.718826021954282,-1.3869594814711066,-0.6486472401751889,-1.329279940944123,0.11449778349787507,0.2406165436905582,1
-0.7008849390416527,0.014700926849150664,1.3724799490644535,0.011994722155278859,-1.4435184230849716,0.699542914971337,-1.4263319490746384,0.03337792914958639,0.05032607897910953,-0.6408905360015424,1.5108122163987892,-1.7077915619767894,0
1.3933927672581063,1.4147891981968392,0.6711616306871139,0.7175666136422745,1.3799894949296427,-1.4441023811614628,-1.4263319490746384,0.7435466344599329,1.4482727172877063,0.04749886894103802,-0.23458082472735348,-1.4452709152495258,1
-0.7008849390416527,-1.3853873444985378,0.6711616306871139,-0.6935771693317168,-0.7376414435813179,1.4140913470156036,-1.4263319490746384,0.7435466344599329,0.05032607897910953,-1.329279940944123,1.5108122163987892,-1.291568272917142,0
-1.398977507808239,1.4147891981968392,-1.432793324444905,0.7175666136422745,-1.4435184230849716,-0.015005517072929532,-0.01132009483392571,1.4537153397702793,0.749299398133408,1.424277678826199,1.5108122163987892,-1.0822544170798352,1
0.69530019849152,1.4147891981968392,-1.432793324444905,-1.3991490608187125,0.6741125154259892,-1.4441023811614628,-0.718826021954282,1.4537153397702793,0.05032607897910953,0.7358882738836184,0.4635763917231036,0.07170667663354778,1
0.69530019849152,0.014700926849150664,1.3724799490644535,-1.3991490608187125,-0.03176446407766436,-0.015005517072929532,-0.718826021954282,-0.6767907761607601,1.4482727172877063,-0.6408905360015424,-0.9327380411778106,1.7684270180011772,0
0.69530019849152,-0.6853432088246936,0.6711616306871139,1.4231385051292702,-1.4435184230849716,1.4140913470156036,-0.01132009483392571,-0.6767907761607601,-0.6486472401751889,-1.329279940944123,-0.583659432952582,0.5684560442896549,1
1.3933927672581063,-1.3853873444985378,-0.7314750060675653,1.4231385051292702,-1.4435184230849716,0.699542914971337,-1.4263319490746384,0.7435466344599329,-0.6486472401751889,0.04749886894103802,1.5108122163987892,-1.5207689108945261,1
-1.398977507808239,0.014700926849150664,-1.432793324444905,0.011994722155278859,1.3799894949296427,-0.7295539491171962,-1.4263319490746384,-1.3869594814711066,0.05032607897910953,0.7358882738836184,1.1617336081735608,0.11962109666340405,0
1.3933927672581063,-0.6853432088246936,1.3724799490644535,0.7175666136422745,1.3799894949296427,-0.7295539491171962,1.403691759406787,0.03337792914958639,-1.3476205593294874,0.7358882738836184,-0.583659432952582,0.017391299060012466,0
1.3933927672581063,-0.6853432088246936,0.6711616306871139,-1.3991490608187125,1.3799894949296427,0.699542914971337,0.6961858322864306,-0.6767907761607601,0.05032607897910953,-1.329279940944123,-0.9327380411778106,-1.2279771798623307,0
-1.398977507808239,0.7147450625229949,0.6711616306871139,1.4231385051292702,0.6741125154259892,-1.4441023811614628,-0.718826021954282,-0.6767907761607601,0.749299398133408,0.04749886894103802,-1.2818166494030392,1.5141451690778442,0
-1.398977507808239,-1.3853873444985378,-0.7314750060675653,0.7175666136422745,1.3799894949296427,-1.4441023811614628,-0.718826021954282,-1.3869594814711066,-0.6486472401751889,-0.6408905360015424,-0.23458082472735348,-0.1800430537103767,0
-1.398977507808239,-0.6853432088246936,1.3724799490644535,1.4231385051292702,-1.4435184230849716,-0.015005517072929532,-0.718826021954282,-1.3869594814711066,-0.6486472401751889,-1.329279940944123,-0.583659432952582,1.7766142093897486,0
-1.398977507808239,0.014700926849150664,0.6711616306871139,1.4231385051292702,1.3799894949296427,0.699542914971337,0.6961858322864306,1.4537153397702793,-0.6486472401751889,-0.6408905360015424,0.8126549999483321,-0.25315511971621685,0
0.69530019849152,0.7147450625229949,-1.432793324444905,-1.3991490608187125,-0.7376414435813179,-1.4441023811614628,1.403691759406787,0.03337792914958639,-1.3476205593294874,0.7358882738836184,0.4635763917231036,0.41067911856569544,1
-0.002792370275066348,-1.3853873444985378,-0.7314750060675653,-1.3991490608187125,1.3799894949296427,0.699542914971337,0.6961858322864306,-1.3869594814711066,-1.3476205593294874,-0.6408905360015424,0.11449778349787507,-1.3672033921064286,0
-0.002792370275066348,1.4147891981968392,1.3724799490644535,1.4231385051292702,0.6741125154259892,1.4140913470156036,-1.4263319490746384,-0.6767907761607601,1.4482727172877063,0.04749886894103802,-1.2818166494030392,-0.13247725765552557,1
-1.398977507808239,0.014700926849150664,-0.7314750060675653,-0.6935771693317168,-0.7376414435813179,-0.7295539491171962,-1.4263319490746384,-0.6767907761607601,0.05032607897910953,1.424277678826199,-0.9327380411778106,-0.8937445003052505,0
-0.002792370275066348,-0.6853432088246936,-1.432793324444905,1.4231385051292702,-1.4435184230849716,-0.7295539491171962,-0.718826021954282,0.7435466344599329,0.05032607897910953,0.04749886894103802,1.5108122163987892,1.2148575015050453,1
-0.002792370275066348,-0.6853432088246936,1.3724799490644535,1.4231385051292702,-1.4435184230849716,-0.7295539491171962,-0.01132009483392571,-1.3869594814711066,0.749299398133408,-0.6408905360015424,1.1617336081735608,1.0323853150346378,0
-1.398977507808239,0.014700926849150664,-0.7314750060675653,0.011994722155278859,-0.03176446407766436,0.699542914971337,-0.718826021954282,1.4537153397702793,-0.6486472401751889,-1.329279940944123,1.1617336081735608,1.174632880340753,0
-0.002792370275066348,-0.6853432088246936,-0.030156687690225708,0.011994722155278859,-0.7376414435813179,0.699542914971337,-0.01132009483392571,0.03337792914958639,-1.3476205593294874,0.7358882738836184,-0.23458082472735348,0.8192983003777289,0
1.3933927672581063,0.7147450625229949,-1.432793324444905,0.011994722155278859,-0.03176446407766436,-0.015005517072929532,0.6961858322864306,1.4537153397702793,0.749299398133408,1.424277678826199,-0.9327380411778106,1.2046763589728917,1
-0.7008849390416527,-1.3853873444985378,-1.432793324444905,-0.6935771693317168,-0.7376414435813179,-0.7295539491171962,-1.4263319490746384,-0.6767907761607601,0.749299398133408,-1.329279940944123,-1.2818166494030392,-1.0277835154721922,0
-0.7008849390416527,0.7147450625229949,-1.432793324444905,-0.6935771693317168,-0.7376414435813179,-0.015005517072929532,-0.01132009483392571,1.4537153397702793,-1.3476205593294874,-1.329279940944123,0.8126549999483321,-0.14019390445195704,1
-1.398977507808239,-0.6853432088246936,-0.030156687690225708,1.4231385051292702,0.6741125154259892,-0.7295539491171962,0.6961858322864306,-0.6767907761607601,0.05032607897910953,0.04749886894103802,0.11449778349787507,0.7070752509176659,0
0.69530019849152,1.4147891981968392,-0.030156687690225708,0.011994722155278859,-0.03176446407766436,-0.015005517072929532,-1.4263319490746384,-0.6767907761607601,-0.6486472401751889,-0.6408905360015424,1.5108122163987892,0.5146777481128585,1
-1.398977507808239,-1.3853873444985378,0.6711616306871139,-0.6935771693317168,0.6741125154259892,-0.015005517072929532,-0.01132009483392571,-0.6767907761607601,0.05032607897910953,0.04749886894103802,0.4635763917231036,0.7936651896697722,0
0.69530019849152,-1.3853873444985378,-0.7314750060675653,-1.3991490608187125,-0.7376414435813179,1.4140913470156036,-0.718826021954282,-0.6767907761607601,0.749299398133408,-0.6408905360015424,-1.6308952576282676,-0.9450022459064368,0
-0.7008849390416527,0.014700926849150664,0.6711616306871139,1.4231385051292702,-1.4435184230849716,-0.015005517072929532,-0.718826021954282,-0.6767907761607601,-0.6486472401751889,0.04749886894103802,-1.6308952576282676,-1.3895607882648984,0
-1.398977507808239,0.014700926849150664,-0.7314750060675653,0.7175666136422745,-0.7376414435813179,0.699542914971337,-0.718826021954282,0.7435466344599329,1.4482727172877063,-1.329279940944123,1.5108122163987892,1.501899883085842,1
1.3933927672581063,1.4147891981968392,-0.030156687690225708,1.4231385051292702,0.6741125154259892,-0.015005517072929532,0.6961858322864306,1.4537153397702793,0.749299398133408,0.7358882738836184,-1.2818166494030392,0.2418429364408161,1
-0.002792370275066348,-1.3853873444985378,-0.030156687690225708,0.7175666136422745,-0.03176446407766436,-0.7295539491171962,-0.718826021954282,0.7435466344599329,0.05032607897910953,-0.6408905360015424,1.5108122163987892,-1.1938532778909359,0
0.69530019849152,1.4147891981968392,0.6711616306871139,0.011994722155278859,-0.03176446407766436,-0.015005517072929532,1.403691759406787,0.7435466344599329,0.05032607897910953,1.424277678826199,-0.9327380411778106,1.0660106431202683,1
-0.002792370275066348,0.014700926849150664,1.3724799490644535,0.7175666136422745,0.6741125154259892,-1.4441023811614628,-1.4263319490746384,-1.3869594814711066,0.05032607897910953,1.424277678826199,-1.6308952576282676,1.49526935833393,0
-0.002792370275066348,0.014700926849150664,0.6711616306871139,0.011994722155278859,-0.03176446407766436,-0.7295539491171962,0.6961858322864306,-1.3869594814711066,-1.3476205593294874,-1.329279940944123,-0.23458082472735348,-1.1382494185466339,0
-1.398977507808239,-1.3853873444985378,-0.7314750060675653,-1.3991490608187125,1.3799894949296427,-1.4441023811614628,-0.718826021954282,-1.3869594814711066,0.749299398133408,0.04749886894103802,-0.9327380411778106,1.1507218820669352,0
-0.002792370275066348,0.7147450625229949,0.6711616306871139,0.7175666136422745,-1.4435184230849716,-0.7295539491171962,-1.4263319490746384,0.03337792914958639,-0.6486472401751889,0.04749886894103802,-1.6308952576282676,1.5599094510840152,1
1.3933927672581063,-0.6853432088246936,-1.432793324444905,1.4231385051292702,-1.4435184230849716,0.699542914971337,-0.01132009483392571,-1.3869594814711066,0.05032607897910953,-1.329279940944123,0.8126549999483321,1.5780578027082508,1
-0.002792370275066348,0.014700926849150664,-0.7314750060675653,0.011994722155278859,-1.4435184230849716,0.699542914971337,-0.718826021954282,1.4537153397702793,0.05032607897910953,1.424277678826199,0.11449778349787507,1.4925365267724087,1
-1.398977507808239,0.014700926849150664,-0.7314750060675653,1.4231385051292702,-0.03176446407766436,0.699542914971337,-1.4263319490746384,0.7435466344599329,-1.3476205593294874,1.424277678826199,1.1617336081735608,0.19325849763641942,1
1.3933927672581063,0.7147450625229949,1.3724799490644535,-0.6935771693317168,-0.03176446407766436,-1.4441023811614628,1.403691759406787,1.4537153397702793,-0.6486472401751889,0.04749886894103802,-0.9327380411778106,-0.47878788313827453,1
-0.7008849390416527,0.7147450625229949,-0.030156687690225708,0.011994722155278859,-0.7376414435813179,1.4140913470156036,-0.01132009483392571,-1.3869594814711066,0.749299398133408,-0.6408905360015424,1.1617336081735608,-1.7116528132442197,1
-0.002792370275066348,1.4147891981968392,-0.7314750060675653,0.7175666136422745,-0.7376414435813179,-0.7295539491171962,1.403691759406787,0.03337792914958639,1.4482727172877063,0.7358882738836184,1.1617336081735608,-1.5221347263508347,1
-1.398977507808239,1.4147891981968392,-0.030156687690225708,0.011994722155278859,-1.4435184230849716,0.699542914971337,-1.4263319490746384,0.03337792914958639,-1.3476205593294874,-0.6408905360015424,-1.6308952576282676,-0.22218066032092257,0
-0.7008849390416527,-0.6853432088246936,0.6711616306871139,1.4231385051292702,1.3799894949296427,-0.7295539491171962,1.403691759406787,0.7435466344599329,0.749299398133408,1.424277678826199,-0.9327380411778106,-0.32645513867176273,0
-0.7008849390416527,-0.6853432088246936,-1.432793324444905,-1.3991490608187125,-0.7376414435813179,-1.4441023811614628,-1.4263319490746384,1.4537153397702793,1.4482727172877063,-0.6408905360015424,0.11449778349787507,-1.084720257310341,0
